iso_code	date	total_cases	new_cases	total_deaths	new_deaths
MKD	14/11/2020	46062	1164	1281	18
MKD	15/11/2020	47050	988	1305	24
MKD	16/11/2020	47636	586	1345	40
MKD	17/11/2020	48613	977	1376	31
MKD	18/11/2020	50015	1402	1397	21
MKD	19/11/2020	51213	1198	1423	26
MKD	20/11/2020	52449	1236	1462	39
MKD	21/11/2020	53631	1182	1487	25
MKD	22/11/2020	54743	1112	1511	24
MKD	23/11/2020	55127	384	1546	35
MKD	24/11/2020	56164	1037	1561	15
MKD	25/11/2020	57451	1287	1600	39
MKD	26/11/2020	58608	1157	1630	30
MKD	27/11/2020	59701	1093	1658	28
MKD	28/11/2020	60723	1022	1699	41
MKD	29/11/2020	61543	820	1731	32
MKD	30/11/2020	61878	335	1763	32
MKD	01/12/2020	62945	1067	1792	29
MKD	02/12/2020	63890	945	1825	33
MKD	03/12/2020	65231	1341	1847	22
MKD	04/12/2020	66330	1099	1877	30
MKD	05/12/2020	67311	981	1901	24
MKD	06/12/2020	67968	657	1924	23
MKD	07/12/2020	68332	364	1949	25
MKD	08/12/2020	69452	1120	1977	28
MKD	09/12/2020	69954	502	2023	46
MKD	10/12/2020	70883	929	2051	28
MKD	11/12/2020	72044	1161	2077	26
MKD	12/12/2020	73025	981	2096	19
MKD	13/12/2020	73638	613	2121	25
MKD	14/12/2020	73851	213	2147	26
MKD	15/12/2020	74732	881	2169	22
MKD	16/12/2020	75597	865	2194	25
MKD	17/12/2020	76251	654	2225	31
MKD	18/12/2020	77134	883	2254	29
MKD	19/12/2020	77949	815	2274	20
MKD	20/12/2020	78305	356	2292	18
MKD	21/12/2020	78434	129	2314	22
MKD	22/12/2020	79190	756	2340	26
MKD	23/12/2020	79815	625	2354	14
MKD	24/12/2020	80407	592	2375	21
MKD	25/12/2020	80896	489	2401	26
MKD	26/12/2020	81425	529	2427	26
MKD	27/12/2020	81721	296	2445	18
MKD	28/12/2020	81804	83	2456	11
MKD	29/12/2020	82301	497	2473	17
MKD	30/12/2020	82794	493	2488	15
MKD	31/12/2020	83329	535	2503	15
MLI	25/03/2020	2	2	0	0
MLI	26/03/2020	4	2	0	0
MLI	27/03/2020	11	7	0	0
MLI	28/03/2020	18	7	0	0
MLI	29/03/2020	18	0	1	1
MLI	30/03/2020	25	7	2	1
MLI	31/03/2020	28	3	2	0
MLI	01/04/2020	31	3	3	1
MLI	02/04/2020	36	5	3	0
MLI	03/04/2020	39	3	3	0
MLI	04/04/2020	41	2	3	0
MLI	05/04/2020	45	4	5	2
MLI	06/04/2020	47	2	5	0
MLI	07/04/2020	56	9	5	0
MLI	08/04/2020	59	3	7	2
MLI	09/04/2020	74	15	7	0
MLI	10/04/2020	87	13	7	0
MLI	11/04/2020	87	0	7	0
MLI	12/04/2020	105	18	9	2
MLI	13/04/2020	123	18	10	1
MLI	14/04/2020	144	21	13	3
MLI	15/04/2020	148	4	13	0
MLI	16/04/2020	171	23	13	0
MLI	17/04/2020	171	0	13	0
MLI	18/04/2020	216	45	13	0
MLI	19/04/2020	224	8	14	1
MLI	20/04/2020	246	22	14	0
MLI	21/04/2020	258	12	14	0
MLI	22/04/2020	293	35	17	3
MLI	23/04/2020	309	16	21	4
MLI	24/04/2020	325	16	21	0
MLI	25/04/2020	370	45	21	0
MLI	26/04/2020	389	19	23	2
MLI	27/04/2020	408	19	23	0
MLI	28/04/2020	424	16	24	1
MLI	29/04/2020	482	58	25	1
MLI	30/04/2020	490	8	26	1
MLI	01/05/2020	508	18	26	0
MLI	02/05/2020	544	36	26	0
MLI	03/05/2020	563	19	27	1
MLI	04/05/2020	580	17	29	2
MLI	05/05/2020	612	32	32	3
MLI	06/05/2020	631	19	32	0
MLI	07/05/2020	650	19	32	0
MLI	08/05/2020	668	18	35	3
MLI	09/05/2020	692	24	37	2
MLI	10/05/2020	704	12	38	1
MLI	11/05/2020	712	8	39	1
MLI	12/05/2020	730	18	40	1
MLI	13/05/2020	758	28	44	4
MLI	14/05/2020	779	21	46	2
MLI	15/05/2020	806	27	46	0
MLI	16/05/2020	835	29	48	2
MLI	17/05/2020	860	25	52	4
MLI	18/05/2020	874	14	52	0
MLI	19/05/2020	901	27	53	1
MLI	20/05/2020	931	30	55	2
MLI	21/05/2020	947	16	60	5
MLI	22/05/2020	969	22	62	2
MLI	23/05/2020	1015	46	63	1
MLI	24/05/2020	1030	15	65	2
MLI	25/05/2020	1059	29	67	2
MLI	26/05/2020	1077	18	70	3
MLI	27/05/2020	1116	39	70	0
MLI	28/05/2020	1194	78	72	2
MLI	29/05/2020	1226	32	73	1
MLI	30/05/2020	1250	24	76	3
MLI	31/05/2020	1265	15	77	1
MLI	01/06/2020	1315	50	78	1
MLI	02/06/2020	1351	36	78	0
MLI	03/06/2020	1386	35	79	1
MLI	04/06/2020	1461	75	85	6
MLI	05/06/2020	1485	24	87	2
MLI	06/06/2020	1523	38	90	3
MLI	07/06/2020	1533	10	90	0
MLI	08/06/2020	1547	14	92	2
MLI	09/06/2020	1586	39	94	2
MLI	10/06/2020	1667	81	96	2
MLI	11/06/2020	1722	55	97	1
MLI	12/06/2020	1752	30	101	4
MLI	13/06/2020	1776	24	104	3
MLI	14/06/2020	1809	33	104	0
MLI	15/06/2020	1860	51	104	0
MLI	16/06/2020	1885	25	104	0
MLI	17/06/2020	1890	5	107	3
MLI	18/06/2020	1906	16	107	0
MLI	19/06/2020	1923	17	108	1
MLI	20/06/2020	1933	10	109	1
MLI	21/06/2020	1933	0	109	0
MLI	22/06/2020	1961	28	111	2
MLI	23/06/2020	1978	17	111	0
MLI	24/06/2020	2005	27	112	1
MLI	25/06/2020	2039	34	113	1
MLI	26/06/2020	2060	21	113	0
MLI	27/06/2020	2118	58	113	0
MLI	28/06/2020	2147	29	114	1
MLI	29/06/2020	2173	26	115	1
MLI	30/06/2020	2181	8	116	1
MLI	01/07/2020	2202	21	116	0
MLI	02/07/2020	2260	58	117	1
MLI	03/07/2020	2285	25	117	0
MLI	04/07/2020	2303	18	118	1
MLI	05/07/2020	2330	27	119	1
MLI	06/07/2020	2331	1	119	0
MLI	07/07/2020	2348	17	119	0
MLI	08/07/2020	2358	10	120	1
MLI	09/07/2020	2370	12	120	0
MLI	10/07/2020	2404	34	121	1
MLI	11/07/2020	2406	2	121	0
MLI	12/07/2020	2411	5	121	0
MLI	13/07/2020	2412	1	121	0
MLI	14/07/2020	2423	11	121	0
MLI	15/07/2020	2433	10	121	0
MLI	16/07/2020	2440	7	121	0
MLI	17/07/2020	2467	27	121	0
MLI	18/07/2020	2472	5	121	0
MLI	19/07/2020	2475	3	121	0
MLI	20/07/2020	2475	0	121	0
MLI	21/07/2020	2477	2	122	1
MLI	22/07/2020	2494	17	123	1
MLI	23/07/2020	2494	0	123	0
MLI	24/07/2020	2503	9	123	0
MLI	25/07/2020	2503	0	123	0
MLI	26/07/2020	2510	7	123	0
MLI	27/07/2020	2513	3	124	1
MLI	28/07/2020	2520	7	124	0
MLI	29/07/2020	2521	1	124	0
MLI	30/07/2020	2522	1	124	0
MLI	31/07/2020	2535	13	124	0
MLI	01/08/2020	2535	0	124	0
MLI	02/08/2020	2541	6	124	0
MLI	03/08/2020	2543	2	124	0
MLI	04/08/2020	2543	0	124	0
MLI	05/08/2020	2546	3	124	0
MLI	06/08/2020	2552	6	124	0
MLI	07/08/2020	2561	9	125	1
MLI	08/08/2020	2565	4	125	0
MLI	09/08/2020	2567	2	125	0
MLI	10/08/2020	2573	6	125	0
MLI	11/08/2020	2577	4	125	0
MLI	12/08/2020	2582	5	125	0
MLI	13/08/2020	2597	15	125	0
MLI	14/08/2020	2597	0	125	0
MLI	15/08/2020	2614	17	125	0
MLI	16/08/2020	2640	26	125	0
MLI	17/08/2020	2640	0	125	0
MLI	18/08/2020	2666	26	125	0
MLI	19/08/2020	2667	1	125	0
MLI	20/08/2020	2667	0	125	0
MLI	21/08/2020	2688	21	125	0
MLI	22/08/2020	2699	11	125	0
MLI	23/08/2020	2705	6	125	0
MLI	24/08/2020	2708	3	125	0
MLI	25/08/2020	2713	5	125	0
MLI	26/08/2020	2717	4	126	1
MLI	27/08/2020	2730	13	126	0
MLI	28/08/2020	2736	6	126	0
MLI	29/08/2020	2757	21	126	0
MLI	30/08/2020	2773	16	126	0
MLI	31/08/2020	2776	3	126	0
MLI	01/09/2020	2777	1	126	0
MLI	02/09/2020	2802	25	126	0
MLI	03/09/2020	2807	5	126	0
MLI	04/09/2020	2814	7	126	0
MLI	05/09/2020	2833	19	126	0
MLI	06/09/2020	2842	9	127	1
MLI	07/09/2020	2870	28	127	0
MLI	08/09/2020	2882	12	127	0
MLI	09/09/2020	2898	16	128	1
MLI	10/09/2020	2909	11	128	0
MLI	11/09/2020	2912	3	128	0
MLI	12/09/2020	2916	4	128	0
MLI	13/09/2020	2924	8	128	0
MLI	14/09/2020	2935	11	128	0
MLI	15/09/2020	2940	5	128	0
MLI	16/09/2020	2966	26	128	0
MLI	17/09/2020	2966	0	128	0
MLI	18/09/2020	2991	25	128	0
MLI	19/09/2020	3006	15	128	0
MLI	20/09/2020	3013	7	128	0
MLI	21/09/2020	3024	11	128	0
MLI	22/09/2020	3030	6	129	1
MLI	23/09/2020	3034	4	130	1
MLI	24/09/2020	3041	7	130	0
MLI	25/09/2020	3064	23	130	0
MLI	26/09/2020	3080	16	130	0
MLI	27/09/2020	3086	6	130	0
MLI	28/09/2020	3090	4	130	0
MLI	29/09/2020	3101	11	131	1
MLI	30/09/2020	3118	17	131	0
MLI	01/10/2020	3131	13	131	0
MLI	02/10/2020	3156	25	131	0
MLI	03/10/2020	3170	14	131	0
MLI	04/10/2020	3184	14	131	0
MLI	05/10/2020	3189	5	131	0
MLI	06/10/2020	3195	6	131	0
MLI	07/10/2020	3210	15	131	0
MLI	08/10/2020	3235	25	131	0
MLI	09/10/2020	3248	13	131	0
MLI	10/10/2020	3273	25	132	1
MLI	11/10/2020	3286	13	132	0
MLI	12/10/2020	3296	10	132	0
MLI	13/10/2020	3297	1	132	0
MLI	14/10/2020	3352	55	132	0
MLI	15/10/2020	3368	16	132	0
MLI	16/10/2020	3378	10	132	0
MLI	17/10/2020	3379	1	132	0
MLI	18/10/2020	3388	9	132	0
MLI	19/10/2020	3407	19	132	0
MLI	20/10/2020	3411	4	132	0
MLI	21/10/2020	3428	17	132	0
MLI	22/10/2020	3440	12	132	0
MLI	23/10/2020	3444	4	132	0
MLI	24/10/2020	3472	28	132	0
MLI	25/10/2020	3490	18	132	0
MLI	26/10/2020	3499	9	133	1
MLI	27/10/2020	3515	16	136	3
MLI	28/10/2020	3530	15	136	0
MLI	29/10/2020	3537	7	136	0
MLI	30/10/2020	3545	8	136	0
MLI	31/10/2020	3554	9	136	0
MLI	01/11/2020	3565	11	136	0
MLI	02/11/2020	3573	8	136	0
MLI	03/11/2020	3584	11	136	0
MLI	04/11/2020	3609	25	137	1
MLI	05/11/2020	3633	24	137	0
MLI	06/11/2020	3657	24	137	0
MLI	07/11/2020	3676	19	137	0
MLI	08/11/2020	3706	30	137	0
MLI	09/11/2020	3712	6	137	0
MLI	10/11/2020	3745	33	137	0
MLI	11/11/2020	3753	8	138	1
MLI	12/11/2020	3792	39	138	0
MLI	13/11/2020	3806	14	139	1
MLI	14/11/2020	3868	62	139	0
MLI	15/11/2020	3900	32	141	2
MLI	16/11/2020	3948	48	141	0
MLI	17/11/2020	3980	32	141	0
MLI	18/11/2020	4033	53	141	0
MLI	19/11/2020	4093	60	142	1
MLI	20/11/2020	4169	76	143	1
MLI	21/11/2020	4206	37	143	0
MLI	22/11/2020	4255	49	145	2
MLI	23/11/2020	4326	71	146	1
MLI	24/11/2020	4417	91	148	2
MLI	25/11/2020	4461	44	148	0
MLI	26/11/2020	4505	44	148	0
MLI	27/11/2020	4567	62	149	1
MLI	28/11/2020	4659	92	149	0
MLI	29/11/2020	4688	29	152	3
MLI	30/11/2020	4710	22	156	4
MLI	01/12/2020	4762	52	160	4
MLI	02/12/2020	4837	75	161	1
MLI	03/12/2020	4880	43	162	1
MLI	04/12/2020	4938	58	163	1
MLI	05/12/2020	5062	124	163	0
MLI	06/12/2020	5135	73	164	1
MLI	07/12/2020	5290	155	175	11
MLI	08/12/2020	5442	152	180	5
MLI	09/12/2020	5469	27	181	1
MLI	10/12/2020	5576	107	184	3
MLI	11/12/2020	5649	73	185	1
MLI	12/12/2020	5721	72	189	4
MLI	13/12/2020	5814	93	194	5
MLI	14/12/2020	5836	22	201	7
MLI	15/12/2020	5878	42	205	4
MLI	16/12/2020	5969	91	209	4
MLI	17/12/2020	6049	80	211	2
MLI	18/12/2020	6120	71	215	4
MLI	19/12/2020	6164	44	220	5
MLI	20/12/2020	6191	27	222	2
MLI	21/12/2020	6232	41	225	3
MLI	22/12/2020	6291	59	225	0
MLI	23/12/2020	6347	56	229	4
MLI	24/12/2020	6441	94	235	6
MLI	25/12/2020	6488	47	245	10
MLI	26/12/2020	6574	86	249	4
MLI	27/12/2020	6629	55	253	4
MLI	28/12/2020	6703	74	256	3
MLI	29/12/2020	6796	93	262	6
MLI	30/12/2020	7029	233	269	7
MLI	31/12/2020	7090	61	269	0
MLT	06/02/2020	0	0	0	0
MLT	07/02/2020	0	0	0	0
MLT	08/02/2020	0	0	0	0
MLT	09/02/2020	0	0	0	0
MLT	10/02/2020	0	0	0	0
MLT	11/02/2020	0	0	0	0
MLT	12/02/2020	0	0	0	0
MLT	13/02/2020	0	0	0	0
MLT	14/02/2020	0	0	0	0
MLT	15/02/2020	0	0	0	0
MLT	16/02/2020	0	0	0	0
MLT	17/02/2020	0	0	0	0
MLT	18/02/2020	0	0	0	0
MLT	19/02/2020	0	0	0	0
MLT	20/02/2020	0	0	0	0
MLT	21/02/2020	0	0	0	0
MLT	22/02/2020	0	0	0	0
MLT	23/02/2020	0	0	0	0
MLT	24/02/2020	0	0	0	0
MLT	25/02/2020	0	0	0	0
MLT	26/02/2020	0	0	0	0
MLT	27/02/2020	0	0	0	0
MLT	28/02/2020	0	0	0	0
MLT	29/02/2020	0	0	0	0
MLT	01/03/2020	0	0	0	0
MLT	02/03/2020	0	0	0	0
MLT	03/03/2020	0	0	0	0
MLT	04/03/2020	0	0	0	0
MLT	05/03/2020	0	0	0	0
MLT	06/03/2020	0	0	0	0
MLT	07/03/2020	3	3	0	0
MLT	08/03/2020	3	0	0	0
MLT	09/03/2020	3	0	0	0
MLT	10/03/2020	5	2	0	0
MLT	11/03/2020	6	1	0	0
MLT	12/03/2020	6	0	0	0
MLT	13/03/2020	12	6	0	0
MLT	14/03/2020	18	6	0	0
MLT	15/03/2020	21	3	0	0
MLT	16/03/2020	30	9	0	0
MLT	17/03/2020	38	8	0	0
MLT	18/03/2020	38	0	0	0
MLT	19/03/2020	53	15	0	0
MLT	20/03/2020	64	11	0	0
MLT	21/03/2020	73	9	0	0
MLT	22/03/2020	90	17	0	0
MLT	23/03/2020	107	17	0	0
MLT	24/03/2020	110	3	0	0
MLT	25/03/2020	129	19	0	0
MLT	26/03/2020	134	5	0	0
MLT	27/03/2020	139	5	0	0
MLT	28/03/2020	149	10	0	0
MLT	29/03/2020	151	2	0	0
MLT	30/03/2020	156	5	0	0
MLT	31/03/2020	169	13	0	0
MLT	01/04/2020	188	19	0	0
MLT	02/04/2020	196	8	0	0
MLT	03/04/2020	202	6	0	0
MLT	04/04/2020	213	11	0	0
MLT	05/04/2020	227	14	0	0
MLT	06/04/2020	241	14	0	0
MLT	07/04/2020	293	52	0	0
MLT	08/04/2020	299	6	1	1
MLT	09/04/2020	337	38	2	1
MLT	10/04/2020	350	13	2	0
MLT	11/04/2020	370	20	3	1
MLT	12/04/2020	378	8	3	0
MLT	13/04/2020	384	6	3	0
MLT	14/04/2020	393	9	3	0
MLT	15/04/2020	399	6	3	0
MLT	16/04/2020	412	13	3	0
MLT	17/04/2020	422	10	3	0
MLT	18/04/2020	426	4	3	0
MLT	19/04/2020	427	1	3	0
MLT	20/04/2020	431	4	3	0
MLT	21/04/2020	443	12	3	0
MLT	22/04/2020	444	1	3	0
MLT	23/04/2020	445	1	3	0
MLT	24/04/2020	447	2	3	0
MLT	25/04/2020	448	1	4	1
MLT	26/04/2020	448	0	4	0
MLT	27/04/2020	450	2	4	0
MLT	28/04/2020	458	8	4	0
MLT	29/04/2020	463	5	4	0
MLT	30/04/2020	465	2	4	0
MLT	01/05/2020	467	2	4	0
MLT	02/05/2020	468	1	4	0
MLT	03/05/2020	477	9	4	0
MLT	04/05/2020	480	3	4	0
MLT	05/05/2020	482	2	5	1
MLT	06/05/2020	484	2	5	0
MLT	07/05/2020	486	2	5	0
MLT	08/05/2020	489	3	5	0
MLT	09/05/2020	490	1	5	0
MLT	10/05/2020	496	6	5	0
MLT	11/05/2020	503	7	5	0
MLT	12/05/2020	506	3	5	0
MLT	13/05/2020	508	2	6	1
MLT	14/05/2020	522	14	6	0
MLT	15/05/2020	532	10	6	0
MLT	16/05/2020	546	14	6	0
MLT	17/05/2020	553	7	6	0
MLT	18/05/2020	558	5	6	0
MLT	19/05/2020	569	11	6	0
MLT	20/05/2020	584	15	6	0
MLT	21/05/2020	599	15	6	0
MLT	22/05/2020	600	1	6	0
MLT	23/05/2020	609	9	6	0
MLT	24/05/2020	610	1	6	0
MLT	25/05/2020	611	1	6	0
MLT	26/05/2020	611	0	6	0
MLT	27/05/2020	612	1	7	1
MLT	28/05/2020	616	4	7	0
MLT	29/05/2020	616	0	9	2
MLT	30/05/2020	618	2	9	0
MLT	31/05/2020	618	0	9	0
MLT	01/06/2020	619	1	9	0
MLT	02/06/2020	620	1	9	0
MLT	03/06/2020	622	2	9	0
MLT	04/06/2020	622	0	9	0
MLT	05/06/2020	625	3	9	0
MLT	06/06/2020	627	2	9	0
MLT	07/06/2020	629	2	9	0
MLT	08/06/2020	630	1	9	0
MLT	09/06/2020	632	2	9	0
MLT	10/06/2020	635	3	9	0
MLT	11/06/2020	640	5	9	0
MLT	12/06/2020	645	5	9	0
MLT	13/06/2020	646	1	9	0
MLT	14/06/2020	649	3	9	0
MLT	15/06/2020	650	1	9	0
MLT	16/06/2020	656	6	9	0
MLT	17/06/2020	662	6	9	0
MLT	18/06/2020	663	1	9	0
MLT	19/06/2020	663	0	9	0
MLT	20/06/2020	664	1	9	0
MLT	21/06/2020	665	1	9	0
MLT	22/06/2020	665	0	9	0
MLT	23/06/2020	665	0	9	0
MLT	24/06/2020	665	0	9	0
MLT	25/06/2020	668	3	9	0
MLT	26/06/2020	670	2	9	0
MLT	27/06/2020	670	0	9	0
MLT	28/06/2020	670	0	9	0
MLT	29/06/2020	670	0	9	0
MLT	30/06/2020	670	0	9	0
MLT	01/07/2020	671	1	9	0
MLT	02/07/2020	671	0	9	0
MLT	03/07/2020	672	1	9	0
MLT	04/07/2020	672	0	9	0
MLT	05/07/2020	672	0	9	0
MLT	06/07/2020	672	0	9	0
MLT	07/07/2020	673	1	9	0
MLT	08/07/2020	673	0	9	0
MLT	09/07/2020	674	1	9	0
MLT	10/07/2020	674	0	9	0
MLT	11/07/2020	674	0	9	0
MLT	12/07/2020	674	0	9	0
MLT	13/07/2020	674	0	9	0
MLT	14/07/2020	674	0	9	0
MLT	15/07/2020	674	0	9	0
MLT	16/07/2020	674	0	9	0
MLT	17/07/2020	674	0	9	0
MLT	18/07/2020	675	1	9	0
MLT	19/07/2020	677	2	9	0
MLT	20/07/2020	677	0	9	0
MLT	21/07/2020	677	0	9	0
MLT	22/07/2020	679	2	9	0
MLT	23/07/2020	680	1	9	0
MLT	24/07/2020	686	6	9	0
MLT	25/07/2020	686	0	9	0
MLT	26/07/2020	700	14	9	0
MLT	27/07/2020	701	1	9	0
MLT	28/07/2020	708	7	9	0
MLT	29/07/2020	720	12	9	0
MLT	30/07/2020	814	94	9	0
MLT	31/07/2020	824	10	9	0
MLT	01/08/2020	845	21	9	0
MLT	02/08/2020	860	15	9	0
MLT	03/08/2020	874	14	9	0
MLT	04/08/2020	890	16	9	0
MLT	05/08/2020	926	36	9	0
MLT	06/08/2020	946	20	9	0
MLT	07/08/2020	995	49	9	0
MLT	08/08/2020	1035	40	9	0
MLT	09/08/2020	1089	54	9	0
MLT	10/08/2020	1112	23	9	0
MLT	11/08/2020	1141	29	9	0
MLT	12/08/2020	1190	49	9	0
MLT	13/08/2020	1245	55	9	0
MLT	14/08/2020	1276	31	9	0
MLT	15/08/2020	1348	72	9	0
MLT	16/08/2020	1306	-42	9	0
MLT	17/08/2020	1375	69	9	0
MLT	18/08/2020	1423	48	9	0
MLT	19/08/2020	1470	47	9	0
MLT	20/08/2020	1510	40	9	0
MLT	21/08/2020	1546	36	10	1
MLT	22/08/2020	1577	31	10	0
MLT	23/08/2020	1612	35	10	0
MLT	24/08/2020	1667	55	10	0
MLT	25/08/2020	1705	38	10	0
MLT	26/08/2020	1751	46	10	0
MLT	27/08/2020	1788	37	10	0
MLT	28/08/2020	1820	32	10	0
MLT	29/08/2020	1847	27	10	0
MLT	30/08/2020	1862	15	12	2
MLT	31/08/2020	1883	21	12	0
MLT	01/09/2020	1909	26	12	0
MLT	02/09/2020	1931	22	13	1
MLT	03/09/2020	1965	34	13	0
MLT	04/09/2020	1984	19	13	0
MLT	05/09/2020	2014	30	14	1
MLT	06/09/2020	2039	25	14	0
MLT	07/09/2020	2076	37	14	0
MLT	08/09/2020	2099	23	14	0
MLT	09/09/2020	2162	63	14	0
MLT	10/09/2020	2204	42	14	0
MLT	11/09/2020	2247	43	15	1
MLT	12/09/2020	2274	27	15	0
MLT	13/09/2020	2352	78	15	0
MLT	14/09/2020	2405	53	16	1
MLT	15/09/2020	2454	49	16	0
MLT	16/09/2020	2560	106	16	0
MLT	17/09/2020	2595	35	16	0
MLT	18/09/2020	2634	39	17	1
MLT	19/09/2020	2699	65	19	2
MLT	20/09/2020	2731	32	20	1
MLT	21/09/2020	2776	45	23	3
MLT	22/09/2020	2814	38	23	0
MLT	23/09/2020	2856	42	25	2
MLT	24/09/2020	2898	42	27	2
MLT	25/09/2020	2929	31	29	2
MLT	26/09/2020	2958	29	31	2
MLT	27/09/2020	2979	21	31	0
MLT	28/09/2020	3006	27	32	1
MLT	29/09/2020	3035	29	34	2
MLT	30/09/2020	3058	23	35	1
MLT	01/10/2020	3095	37	35	0
MLT	02/10/2020	3139	44	37	2
MLT	03/10/2020	3204	65	38	1
MLT	04/10/2020	3270	66	39	1
MLT	05/10/2020	3327	57	39	0
MLT	06/10/2020	3374	47	40	1
MLT	07/10/2020	3442	68	41	1
MLT	08/10/2020	3506	64	41	0
MLT	09/10/2020	3581	75	41	0
MLT	10/10/2020	3681	100	41	0
MLT	11/10/2020	3776	95	41	0
MLT	12/10/2020	3844	68	43	2
MLT	13/10/2020	3937	93	44	1
MLT	14/10/2020	4048	111	44	0
MLT	15/10/2020	4160	112	45	1
MLT	16/10/2020	4282	122	45	0
MLT	17/10/2020	4486	204	45	0
MLT	18/10/2020	4628	142	45	0
MLT	19/10/2020	4737	109	45	0
MLT	20/10/2020	4871	134	46	1
MLT	21/10/2020	5026	155	46	0
MLT	22/10/2020	5137	111	49	3
MLT	23/10/2020	5258	121	49	0
MLT	24/10/2020	5373	115	50	1
MLT	25/10/2020	5498	125	51	1
MLT	26/10/2020	5578	80	53	2
MLT	27/10/2020	5685	107	55	2
MLT	28/10/2020	5760	75	56	1
MLT	29/10/2020	5866	106	59	3
MLT	30/10/2020	5942	76	61	2
MLT	31/10/2020	6042	100	62	1
MLT	01/11/2020	6182	140	64	2
MLT	02/11/2020	6400	218	66	2
MLT	03/11/2020	6506	106	64	-2
MLT	04/11/2020	6590	84	65	1
MLT	05/11/2020	6764	174	70	5
MLT	06/11/2020	6893	129	73	3
MLT	07/11/2020	7039	146	74	1
MLT	08/11/2020	7141	102	76	2
MLT	09/11/2020	7243	102	78	2
MLT	10/11/2020	7396	153	81	3
MLT	11/11/2020	7537	141	88	7
MLT	12/11/2020	7646	109	88	0
MLT	13/11/2020	7796	150	92	4
MLT	14/11/2020	7917	121	95	3
MLT	15/11/2020	8034	117	97	2
MLT	16/11/2020	8137	103	98	1
MLT	17/11/2020	8247	110	101	3
MLT	18/11/2020	8420	173	103	2
MLT	19/11/2020	8560	140	104	1
MLT	20/11/2020	8681	121	108	4
MLT	21/11/2020	8822	141	111	3
MLT	22/11/2020	8924	102	111	0
MLT	23/11/2020	9004	80	113	2
MLT	24/11/2020	9137	133	117	4
MLT	25/11/2020	9253	116	122	5
MLT	26/11/2020	9405	152	125	3
MLT	27/11/2020	9501	96	128	3
MLT	28/11/2020	9609	108	132	4
MLT	29/11/2020	9752	143	133	1
MLT	30/11/2020	9873	121	137	4
MLT	01/12/2020	9975	102	141	4
MLT	02/12/2020	10101	126	146	5
MLT	03/12/2020	10197	96	148	2
MLT	04/12/2020	10320	123	149	1
MLT	05/12/2020	10423	103	149	0
MLT	06/12/2020	10520	97	151	2
MLT	07/12/2020	10659	139	155	4
MLT	08/12/2020	10699	40	157	2
MLT	09/12/2020	10778	79	160	3
MLT	10/12/2020	10884	106	164	4
MLT	11/12/2020	10980	96	166	2
MLT	12/12/2020	11101	121	166	0
MLT	13/12/2020	11153	52	169	3
MLT	14/12/2020	11254	101	174	5
MLT	15/12/2020	11303	49	177	3
MLT	16/12/2020	11415	112	180	3
MLT	17/12/2020	11475	60	182	2
MLT	18/12/2020	11569	94	183	1
MLT	19/12/2020	11621	52	187	4
MLT	20/12/2020	11714	93	190	3
MLT	21/12/2020	11802	88	194	4
MLT	22/12/2020	11910	108	196	2
MLT	23/12/2020	11992	82	201	5
MLT	24/12/2020	12062	70	203	2
MLT	25/12/2020	12112	50	203	0
MLT	26/12/2020	12241	129	206	3
MLT	27/12/2020	12325	84	210	4
MLT	28/12/2020	12426	101	215	5
MLT	29/12/2020	12541	115	215	0
MLT	30/12/2020	12665	124	216	1
MLT	31/12/2020	12774	109	219	3
MMR	27/03/2020	8	8	0	0
MMR	28/03/2020	8	0	0	0
MMR	29/03/2020	10	2	0	0
MMR	30/03/2020	14	4	0	0
MMR	31/03/2020	15	1	1	1
MMR	01/04/2020	15	0	1	0
MMR	02/04/2020	20	5	1	0
MMR	03/04/2020	20	0	1	0
MMR	04/04/2020	21	1	1	0
MMR	05/04/2020	21	0	1	0
MMR	06/04/2020	22	1	1	0
MMR	07/04/2020	22	0	1	0
MMR	08/04/2020	22	0	3	2
MMR	09/04/2020	23	1	3	0
MMR	10/04/2020	27	4	3	0
MMR	11/04/2020	38	11	3	0
MMR	12/04/2020	41	3	4	1
MMR	13/04/2020	62	21	4	0
MMR	14/04/2020	63	1	4	0
MMR	15/04/2020	74	11	4	0
MMR	16/04/2020	85	11	4	0
MMR	17/04/2020	88	3	4	0
MMR	18/04/2020	98	10	5	1
MMR	19/04/2020	111	13	5	0
MMR	20/04/2020	119	8	5	0
MMR	21/04/2020	121	2	5	0
MMR	22/04/2020	123	2	5	0
MMR	23/04/2020	139	16	5	0
MMR	24/04/2020	144	5	5	0
MMR	25/04/2020	146	2	5	0
MMR	26/04/2020	146	0	5	0
MMR	27/04/2020	146	0	5	0
MMR	28/04/2020	150	4	5	0
MMR	29/04/2020	150	0	6	1
MMR	30/04/2020	151	1	6	0
MMR	01/05/2020	151	0	6	0
MMR	02/05/2020	151	0	6	0
MMR	03/05/2020	155	4	6	0
MMR	04/05/2020	161	6	6	0
MMR	05/05/2020	161	0	6	0
MMR	06/05/2020	161	0	6	0
MMR	07/05/2020	176	15	6	0
MMR	08/05/2020	177	1	6	0
MMR	09/05/2020	178	1	6	0
MMR	10/05/2020	180	2	6	0
MMR	11/05/2020	180	0	6	0
MMR	12/05/2020	180	0	6	0
MMR	13/05/2020	181	1	6	0
MMR	14/05/2020	181	0	6	0
