iso_code	date	total_cases	new_cases	total_deaths	new_deaths
CHL	07/05/2021	1235778	6530	27004	109
CHL	08/05/2021	1241976	6198	27101	97
CHL	09/05/2021	1247469	5493	27218	117
CHL	10/05/2021	1252808	5339	27318	100
CHL	11/05/2021	1256546	3738	27356	38
CHL	12/05/2021	1260448	3902	27384	28
CHL	13/05/2021	1266601	6153	27520	136
CHL	14/05/2021	1273516	6915	27647	127
CHL	15/05/2021	1280252	6736	27734	87
CHL	16/05/2021	1286548	6296	27832	98
CHL	17/05/2021	1292096	5548	27934	102
CHL	18/05/2021	1295862	3766	27965	31
CHL	19/05/2021	1300629	4767	27997	32
CHL	20/05/2021	1308311	7682	28169	172
CHL	21/05/2021	1315913	7602	28290	121
CHL	22/05/2021	1323413	7500	28386	96
CHL	23/05/2021	1329918	6505	28518	132
CHL	24/05/2021	1335261	5343	28548	30
CHL	25/05/2021	1339421	4160	28585	37
CHL	26/05/2021	1344618	5197	28624	39
CHL	27/05/2021	1352723	8105	28809	185
CHL	28/05/2021	1361381	8658	28928	119
CHL	29/05/2021	1369597	8216	29047	119
CHL	30/05/2021	1377507	7910	29168	121
CHL	31/05/2021	1384346	6839	29300	132
CHL	01/06/2021	1389357	5011	29344	44
CHL	02/06/2021	1394973	5616	29385	41
CHL	03/06/2021	1403101	8128	29598	213
CHL	04/06/2021	1411346	8245	29696	98
CHL	05/06/2021	1420266	8920	29816	120
CHL	06/06/2021	1427956	7690	29937	121
CHL	07/06/2021	1434884	6928	30058	121
CHL	08/06/2021	1440417	5533	30104	46
CHL	09/06/2021	1445768	5351	30141	37
CHL	10/06/2021	1453477	7709	30339	198
CHL	11/06/2021	1461419	7942	30472	133
CHL	12/06/2021	1468992	7573	30579	107
CHL	13/06/2021	1476473	7481	30707	128
CHL	14/06/2021	1482663	6190	30804	97
CHL	15/06/2021	1487239	4576	30865	61
CHL	16/06/2021	1491561	4322	30922	57
CHL	17/06/2021	1498231	6670	31140	218
CHL	18/06/2021	1505001	6770	31259	119
CHL	19/06/2021	1511275	6274	31392	133
CHL	20/06/2021	1517018	5743	31513	121
CHL	21/06/2021	1522223	5205	31645	132
CHL	22/06/2021	1525933	3710	31690	45
CHL	23/06/2021	1528409	2476	31746	56
CHL	24/06/2021	1531872	3463	31797	51
CHL	25/06/2021	1537471	5599	32012	215
CHL	26/06/2021	1542642	5171	32163	151
CHL	27/06/2021	1547103	4461	32298	135
CHL	28/06/2021	1551137	4034	32454	156
CHL	29/06/2021	1553774	2637	32489	35
CHL	30/06/2021	1555902	2128	32545	56
CHL	01/07/2021	1558557	2655	32588	43
CHL	02/07/2021	1562613	4056	32809	221
CHL	03/07/2021	1566461	3848	32973	164
CHL	04/07/2021	1569784	3323	33103	130
CHL	05/07/2021	1572608	2824	33249	146
CHL	06/07/2021	1574465	1857	33288	39
CHL	07/07/2021	1576336	1871	33328	40
CHL	08/07/2021	1579591	3255	33514	186
CHL	09/07/2021	1582391	2800	33636	122
CHL	10/07/2021	1585160	2769	33767	131
CHL	11/07/2021	1587478	2318	33877	110
CHL	12/07/2021	1589623	2145	33980	103
CHL	13/07/2021	1590887	1264	34016	36
CHL	14/07/2021	1592130	1243	34049	33
CHL	15/07/2021	1594496	2366	34207	158
CHL	16/07/2021	1596549	2053	34309	102
CHL	17/07/2021	1598481	1932	34403	94
CHL	18/07/2021	1599879	1398	34514	111
CHL	19/07/2021	1600883	1004	34539	25
CHL	20/07/2021	1601858	975	34569	30
CHL	21/07/2021	1602854	996	34611	42
CHL	22/07/2021	1604713	1859	34792	181
CHL	23/07/2021	1606358	1645	34875	83
CHL	24/07/2021	1607749	1391	34958	83
CHL	25/07/2021	1609177	1428	35026	68
CHN	01/01/2021	87135	18	4634	0
CHN	02/01/2021	87163	28	4634	0
CHN	03/01/2021	87196	33	4634	0
CHN	04/01/2021	87229	33	4634	0
CHN	05/01/2021	87261	32	4634	0
CHN	06/01/2021	87324	63	4634	0
CHN	07/01/2021	87377	53	4634	0
CHN	08/01/2021	87410	33	4634	0
CHN	09/01/2021	87479	69	4634	0
CHN	10/01/2021	87582	103	4634	0
CHN	11/01/2021	87637	55	4634	0
CHN	12/01/2021	87752	115	4634	0
CHN	13/01/2021	87890	138	4635	1
CHN	14/01/2021	88034	144	4635	0
CHN	15/01/2021	88164	130	4635	0
CHN	16/01/2021	88273	109	4635	0
CHN	17/01/2021	88382	109	4635	0
CHN	18/01/2021	88500	118	4635	0
CHN	19/01/2021	88603	103	4635	0
CHN	20/01/2021	88747	144	4635	0
CHN	21/01/2021	88858	111	4635	0
CHN	22/01/2021	88958	100	4635	0
CHN	23/01/2021	89038	80	4635	0
CHN	24/01/2021	89162	124	4635	0
CHN	25/01/2021	89244	82	4636	1
CHN	26/01/2021	89319	75	4636	0
CHN	27/01/2021	89373	54	4636	0
CHN	28/01/2021	89425	52	4636	0
CHN	29/01/2021	89477	52	4636	0
CHN	30/01/2021	89569	92	4636	0
CHN	31/01/2021	89611	42	4636	0
CHN	01/02/2021	89641	30	4636	0
CHN	02/02/2021	89666	25	4636	0
CHN	03/02/2021	89696	30	4636	0
CHN	04/02/2021	89716	20	4636	0
CHN	05/02/2021	89729	13	4636	0
CHN	06/02/2021	89740	11	4636	0
CHN	07/02/2021	89754	14	4636	0
CHN	08/02/2021	89768	14	4636	0
CHN	09/02/2021	89782	14	4636	0
CHN	10/02/2021	89784	2	4636	0
CHN	11/02/2021	89796	12	4636	0
CHN	12/02/2021	89804	8	4636	0
CHN	13/02/2021	89811	7	4636	0
CHN	14/02/2021	89820	9	4636	0
CHN	15/02/2021	89836	16	4636	0
CHN	16/02/2021	89843	7	4636	0
CHN	17/02/2021	89854	11	4636	0
CHN	18/02/2021	89864	10	4636	0
CHN	19/02/2021	89872	8	4636	0
CHN	20/02/2021	89879	7	4636	0
CHN	21/02/2021	89890	11	4636	0
CHN	22/02/2021	89900	10	4636	0
CHN	23/02/2021	89912	12	4636	0
CHN	24/02/2021	89919	7	4636	0
CHN	25/02/2021	89925	6	4636	0
CHN	26/02/2021	89935	10	4636	0
CHN	27/02/2021	89941	6	4636	0
CHN	28/02/2021	89960	19	4636	0
CHN	01/03/2021	89971	11	4636	0
CHN	02/03/2021	89981	10	4636	0
CHN	03/03/2021	89991	10	4636	0
CHN	04/03/2021	90000	9	4636	0
CHN	05/03/2021	90010	10	4636	0
CHN	06/03/2021	90023	13	4636	0
CHN	07/03/2021	90042	19	4636	0
CHN	08/03/2021	90050	8	4636	0
CHN	09/03/2021	90055	5	4636	0
CHN	10/03/2021	90066	11	4636	0
CHN	11/03/2021	90075	9	4636	0
CHN	12/03/2021	90082	7	4636	0
CHN	13/03/2021	90092	10	4636	0
CHN	14/03/2021	90097	5	4636	0
CHN	15/03/2021	90110	13	4636	0
CHN	16/03/2021	90114	4	4636	0
CHN	17/03/2021	90120	6	4636	0
CHN	18/03/2021	90131	11	4636	0
CHN	19/03/2021	90135	4	4636	0
CHN	20/03/2021	90147	12	4636	0
CHN	21/03/2021	90154	7	4636	0
CHN	22/03/2021	90163	9	4636	0
CHN	23/03/2021	90173	10	4636	0
CHN	24/03/2021	90184	11	4636	0
CHN	25/03/2021	90195	11	4636	0
CHN	26/03/2021	90207	12	4636	0
CHN	27/03/2021	90218	11	4636	0
CHN	28/03/2021	90230	12	4636	0
CHN	29/03/2021	90238	8	4636	0
CHN	30/03/2021	90249	11	4636	0
CHN	31/03/2021	90265	16	4636	0
CHN	01/04/2021	90274	9	4636	0
CHN	02/04/2021	90300	26	4636	0
CHN	03/04/2021	90320	20	4636	0
CHN	04/04/2021	90353	33	4636	0
CHN	05/04/2021	90377	24	4636	0
CHN	06/04/2021	90389	12	4636	0
CHN	07/04/2021	90414	25	4636	0
CHN	08/04/2021	90435	21	4636	0
CHN	09/04/2021	90449	14	4636	0
CHN	10/04/2021	90459	10	4636	0
CHN	11/04/2021	90475	16	4636	0
CHN	12/04/2021	90484	9	4636	0
CHN	13/04/2021	90496	12	4636	0
CHN	14/04/2021	90506	10	4636	0
CHN	15/04/2021	90517	11	4636	0
CHN	16/04/2021	90532	15	4636	0
CHN	17/04/2021	90548	16	4636	0
CHN	18/04/2021	90559	11	4636	0
CHN	19/04/2021	90569	10	4636	0
CHN	20/04/2021	90590	21	4636	0
CHN	21/04/2021	90596	6	4636	0
CHN	22/04/2021	90615	19	4636	0
CHN	23/04/2021	90624	9	4636	0
CHN	24/04/2021	90637	13	4636	0
CHN	25/04/2021	90648	11	4636	0
CHN	26/04/2021	90659	11	4636	0
CHN	27/04/2021	90671	12	4636	0
CHN	28/04/2021	90691	20	4636	0
CHN	29/04/2021	90704	13	4636	0
CHN	30/04/2021	90720	16	4636	0
CHN	01/05/2021	90735	15	4636	0
CHN	02/05/2021	90746	11	4636	0
CHN	03/05/2021	90763	17	4636	0
CHN	04/05/2021	90770	7	4636	0
CHN	05/05/2021	90775	5	4636	0
CHN	06/05/2021	90788	13	4636	0
CHN	07/05/2021	90795	7	4636	0
CHN	08/05/2021	90807	12	4636	0
CHN	09/05/2021	90818	11	4636	0
CHN	10/05/2021	90832	14	4636	0
CHN	11/05/2021	90848	16	4636	0
CHN	12/05/2021	90857	9	4636	0
CHN	13/05/2021	90864	7	4636	0
CHN	14/05/2021	90878	14	4636	0
CHN	15/05/2021	90896	18	4636	0
CHN	16/05/2021	90922	26	4636	0
CHN	17/05/2021	90944	22	4636	0
CHN	18/05/2021	90958	14	4636	0
CHN	19/05/2021	90970	12	4636	0
CHN	20/05/2021	90994	24	4636	0
CHN	21/05/2021	91004	10	4636	0
CHN	22/05/2021	91023	19	4636	0
CHN	23/05/2021	91041	18	4636	0
CHN	24/05/2021	91057	16	4636	0
CHN	25/05/2021	91070	13	4636	0
CHN	26/05/2021	91089	19	4636	0
CHN	27/05/2021	91096	7	4636	0
CHN	28/05/2021	91112	16	4636	0
CHN	29/05/2021	91123	11	4636	0
CHN	30/05/2021	91150	27	4636	0
CHN	31/05/2021	91173	23	4636	0
CHN	01/06/2021	91197	24	4636	0
CHN	02/06/2021	91221	24	4636	0
CHN	03/06/2021	91245	24	4636	0
CHN	04/06/2021	91269	24	4636	0
CHN	05/06/2021	91299	30	4636	0
CHN	06/06/2021	91318	19	4636	0
CHN	07/06/2021	91351	33	4636	0
CHN	08/06/2021	91367	16	4636	0
CHN	09/06/2021	91389	22	4636	0
CHN	10/06/2021	91411	22	4636	0
CHN	11/06/2021	91446	35	4636	0
CHN	12/06/2021	91480	34	4636	0
CHN	13/06/2021	91503	23	4636	0
CHN	14/06/2021	91523	20	4636	0
CHN	15/06/2021	91544	21	4636	0
CHN	16/06/2021	91563	19	4636	0
CHN	17/06/2021	91586	23	4636	0
CHN	18/06/2021	91617	31	4636	0
CHN	19/06/2021	91640	23	4636	0
CHN	20/06/2021	91657	17	4636	0
CHN	21/06/2021	91682	25	4636	0
CHN	22/06/2021	91706	24	4636	0
CHN	23/06/2021	91722	16	4636	0
CHN	24/06/2021	91746	24	4636	0
CHN	25/06/2021	91771	25	4636	0
CHN	26/06/2021	91785	14	4636	0
CHN	27/06/2021	91807	22	4636	0
CHN	28/06/2021	91825	18	4636	0
CHN	29/06/2021	91834	9	4636	0
CHN	30/06/2021	91846	12	4636	0
CHN	01/07/2021	91864	18	4636	0
CHN	02/07/2021	91887	23	4636	0
CHN	03/07/2021	91902	15	4636	0
CHN	04/07/2021	91924	22	4636	0
CHN	05/07/2021	91947	23	4636	0
CHN	06/07/2021	92004	57	4636	0
CHN	07/07/2021	92021	17	4636	0
CHN	08/07/2021	92044	23	4636	0
CHN	09/07/2021	92070	26	4636	0
CHN	10/07/2021	92070	0	4636	0
CHN	11/07/2021	92121	51	4636	0
CHN	12/07/2021	92150	29	4636	0
CHN	13/07/2021	92174	24	4636	0
CHN	14/07/2021	92202	28	4636	0
CHN	15/07/2021	92238	36	4636	0
CHN	16/07/2021	92268	30	4636	0
CHN	17/07/2021	92301	33	4636	0
CHN	18/07/2021	92332	31	4636	0
CHN	19/07/2021	92397	65	4636	0
CHN	20/07/2021	92397	0	4636	0
CHN	21/07/2021	92470	73	4636	0
CHN	22/07/2021	92518	48	4636	0
CHN	23/07/2021	92518	0	4636	0
CHN	24/07/2021	92587	69	4636	0
CHN	25/07/2021	92664	77	4636	0
CIV	01/01/2021	22563	73	138	1
CIV	02/01/2021	22563	0	138	0
CIV	03/01/2021	22648	85	138	0
CIV	04/01/2021	22800	152	138	0
CIV	05/01/2021	22855	55	138	0
CIV	06/01/2021	22963	108	138	0
CIV	07/01/2021	23173	210	138	0
CIV	08/01/2021	23254	81	139	1
CIV	09/01/2021	23482	228	139	0
CIV	10/01/2021	23750	268	139	0
CIV	11/01/2021	23894	144	139	0
CIV	12/01/2021	24186	292	140	1
CIV	13/01/2021	24369	183	140	0
CIV	14/01/2021	24578	209	140	0
CIV	15/01/2021	24856	278	141	1
CIV	16/01/2021	24856	0	141	0
CIV	17/01/2021	25241	385	141	0
CIV	18/01/2021	25304	63	142	1
CIV	19/01/2021	25383	79	142	0
CIV	20/01/2021	25597	214	142	0
CIV	21/01/2021	25751	154	142	0
CIV	22/01/2021	26315	564	143	1
CIV	23/01/2021	26612	297	145	2
CIV	24/01/2021	26850	238	146	1
CIV	25/01/2021	27096	246	146	0
CIV	26/01/2021	27237	141	147	1
CIV	27/01/2021	27455	218	151	4
CIV	28/01/2021	27694	239	151	0
CIV	29/01/2021	27934	240	152	1
CIV	30/01/2021	28178	244	152	0
CIV	31/01/2021	28399	221	154	2
CIV	01/02/2021	28475	76	156	2
CIV	02/02/2021	28607	132	158	2
CIV	03/02/2021	28739	132	158	0
CIV	04/02/2021	29102	363	158	0
CIV	05/02/2021	29295	193	160	2
CIV	06/02/2021	29567	272	162	2
CIV	07/02/2021	29825	258	162	0
CIV	08/02/2021	29967	142	165	3
CIV	09/02/2021	29967	0	165	0
CIV	10/02/2021	30240	273	169	4
CIV	11/02/2021	30526	286	171	2
CIV	12/02/2021	30717	191	173	2
CIV	13/02/2021	30884	167	173	0
CIV	14/02/2021	31140	256	174	1
CIV	15/02/2021	31235	95	175	1
CIV	16/02/2021	31365	130	179	4
CIV	17/02/2021	31497	132	180	1
CIV	18/02/2021	31612	115	183	3
CIV	19/02/2021	31825	213	185	2
CIV	20/02/2021	31914	89	185	0
CIV	21/02/2021	32026	112	186	1
CIV	22/02/2021	32039	13	188	2
CIV	23/02/2021	32124	85	188	0
CIV	24/02/2021	32295	171	188	0
CIV	25/02/2021	32295	0	188	0
CIV	26/02/2021	32478	183	190	2
CIV	27/02/2021	32631	153	192	2
CIV	28/02/2021	32754	123	192	0
CIV	01/03/2021	32791	37	193	1
CIV	02/03/2021	32929	138	193	0
CIV	03/03/2021	33285	356	194	1
CIV	04/03/2021	33976	691	196	2
CIV	05/03/2021	34412	436	199	3
CIV	06/03/2021	34935	523	200	1
CIV	07/03/2021	35187	252	202	2
CIV	08/03/2021	35331	144	204	2
CIV	09/03/2021	35477	146	206	2
CIV	10/03/2021	36028	551	206	0
CIV	11/03/2021	36511	483	209	3
CIV	12/03/2021	36824	313	211	2
CIV	13/03/2021	37304	480	211	0
CIV	14/03/2021	37653	349	211	0
CIV	15/03/2021	37908	255	213	2
CIV	16/03/2021	38120	212	214	1
CIV	17/03/2021	38282	162	214	0
CIV	18/03/2021	38923	641	215	1
CIV	19/03/2021	39434	511	216	1
CIV	20/03/2021	39913	479	217	1
CIV	21/03/2021	40310	397	220	3
CIV	22/03/2021	40601	291	222	2
CIV	23/03/2021	40868	267	222	0
CIV	24/03/2021	41307	439	224	2
CIV	25/03/2021	42074	767	229	5
CIV	26/03/2021	42468	394	229	0
CIV	27/03/2021	42861	393	232	3
CIV	28/03/2021	43180	319	237	5
CIV	29/03/2021	43422	242	239	2
CIV	30/03/2021	43542	120	242	3
CIV	31/03/2021	43889	347	244	2
CIV	01/04/2021	43889	0	244	0
CIV	02/04/2021	44445	556	250	6
CIV	03/04/2021	44618	173	252	2
CIV	04/04/2021	44749	131	255	3
CIV	05/04/2021	44841	92	256	1
CIV	06/04/2021	44854	13	256	0
CIV	07/04/2021	44880	26	257	1
CIV	08/04/2021	44975	95	258	1
CIV	09/04/2021	45089	114	260	2
CIV	10/04/2021	45089	0	260	0
CIV	11/04/2021	45206	117	263	3
CIV	12/04/2021	45227	21	268	5
CIV	13/04/2021	45265	38	269	1
CIV	14/04/2021	45388	123	271	2
CIV	15/04/2021	45444	56	273	2
CIV	16/04/2021	45474	30	274	1
CIV	17/04/2021	45519	45	274	0
CIV	18/04/2021	45560	41	274	0
CIV	19/04/2021	45570	10	274	0
CIV	20/04/2021	45614	44	275	1
CIV	21/04/2021	45697	83	277	2
CIV	22/04/2021	45715	18	277	0
CIV	23/04/2021	45765	50	279	2
CIV	24/04/2021	45820	55	281	2
CIV	25/04/2021	45852	32	282	1
CIV	26/04/2021	45863	11	283	1
CIV	27/04/2021	45885	22	285	2
CIV	28/04/2021	45943	58	286	1
CIV	29/04/2021	45998	55	286	0
CIV	30/04/2021	46036	38	286	0
CIV	01/05/2021	46114	78	286	0
CIV	02/05/2021	46114	0	286	0
CIV	03/05/2021	46154	40	287	1
CIV	04/05/2021	46173	19	291	4
CIV	05/05/2021	46231	58	291	0
CIV	06/05/2021	46315	84	291	0
CIV	07/05/2021	46344	29	291	0
CIV	08/05/2021	46385	41	291	0
CIV	09/05/2021	46442	57	291	0
CIV	10/05/2021	46443	1	291	0
CIV	11/05/2021	46484	41	292	1
CIV	12/05/2021	46516	32	292	0
CIV	13/05/2021	46520	4	294	2
CIV	14/05/2021	46535	15	295	1
CIV	15/05/2021	46535	0	295	0
CIV	16/05/2021	46656	121	298	3
CIV	17/05/2021	46661	5	298	0
CIV	18/05/2021	46708	47	298	0
CIV	19/05/2021	46777	69	298	0
CIV	20/05/2021	46834	57	298	0
CIV	21/05/2021	46874	40	298	0
CIV	22/05/2021	46942	68	298	0
CIV	23/05/2021	46942	0	298	0
CIV	24/05/2021	47033	91	298	0
CIV	25/05/2021	47036	3	298	0
CIV	26/05/2021	47085	49	301	3
CIV	27/05/2021	47146	61	301	0
CIV	28/05/2021	47195	49	301	0
CIV	29/05/2021	47233	38	303	2
CIV	30/05/2021	47233	0	303	0
CIV	31/05/2021	47292	59	305	2
CIV	01/06/2021	47319	27	306	1
CIV	02/06/2021	47356	37	306	0
CIV	03/06/2021	47389	33	306	0
CIV	04/06/2021	47435	46	306	0
CIV	05/06/2021	47476	41	306	0
CIV	06/06/2021	47490	14	306	0
CIV	07/06/2021	47493	3	306	0
CIV	08/06/2021	47511	18	306	0
CIV	09/06/2021	47547	36	306	0
CIV	10/06/2021	47605	58	306	0
CIV	11/06/2021	47638	33	306	0
CIV	12/06/2021	47662	24	306	0
CIV	13/06/2021	47662	0	306	0
CIV	14/06/2021	47760	98	306	0
CIV	15/06/2021	47909	149	306	0
CIV	16/06/2021	47933	24	306	0
CIV	17/06/2021	47973	40	306	0
CIV	18/06/2021	47973	0	306	0
CIV	19/06/2021	48031	58	307	1
CIV	20/06/2021	48044	13	308	1
CIV	21/06/2021	48047	3	308	0
CIV	22/06/2021	48058	11	309	1
CIV	23/06/2021	48058	0	309	0
CIV	24/06/2021	48058	0	309	0
CIV	25/06/2021	48058	0	309	0
CIV	26/06/2021	48176	118	311	2
CIV	27/06/2021	48192	16	312	1
CIV	28/06/2021	48203	11	313	1
CIV	29/06/2021	48242	39	313	0
CIV	30/06/2021	48305	63	313	0
CIV	01/07/2021	48378	73	315	2
CIV	02/07/2021	48378	0	315	0
CIV	03/07/2021	48513	135	315	0
CIV	04/07/2021	48564	51	315	0
CIV	05/07/2021	48580	16	315	0
CIV	06/07/2021	48634	54	315	0
CIV	07/07/2021	48693	59	316	1
CIV	08/07/2021	48739	46	317	1
CIV	09/07/2021	48776	37	318	1
CIV	10/07/2021	48776	0	318	0
CIV	11/07/2021	48776	0	318	0
CIV	12/07/2021	48869	93	319	1
CIV	13/07/2021	48903	34	319	0
CIV	14/07/2021	48959	56	319	0
CIV	15/07/2021	48999	40	319	0
CIV	16/07/2021	49069	70	320	1
CIV	17/07/2021	49125	56	320	0
CIV	18/07/2021	49196	71	320	0
CIV	19/07/2021	49219	23	322	2
CIV	20/07/2021	49288	69	322	0
CIV	21/07/2021	49288	0	322	0
CIV	22/07/2021	49386	98	324	2
CIV	23/07/2021	49386	0	324	0
CIV	24/07/2021	49554	168	324	0
CIV	25/07/2021	49592	38	324	0
CMR	01/01/2021	26848	571	448	0
CMR	02/01/2021	26848	0	448	0
CMR	03/01/2021	26848	0	448	0
CMR	04/01/2021	26848	0	448	0
CMR	05/01/2021	26848	0	448	0
CMR	06/01/2021	26848	0	448	0
CMR	07/01/2021	26848	0	448	0
CMR	08/01/2021	26848	0	448	0
CMR	09/01/2021	26848	0	448	0
CMR	10/01/2021	26848	0	448	0
CMR	11/01/2021	26848	0	448	0
CMR	12/01/2021	27336	488	451	3
CMR	13/01/2021	27336	0	451	0
CMR	14/01/2021	27336	0	451	0
CMR	15/01/2021	27336	0	451	0
CMR	16/01/2021	28010	674	455	4
CMR	17/01/2021	28010	0	455	0
CMR	18/01/2021	28010	0	455	0
CMR	19/01/2021	28010	0	455	0
CMR	20/01/2021	28010	0	455	0
CMR	21/01/2021	28010	0	455	0
CMR	22/01/2021	28010	0	455	0
CMR	23/01/2021	29617	1607	462	7
CMR	24/01/2021	29617	0	462	0
CMR	25/01/2021	29617	0	462	0
CMR	26/01/2021	29617	0	462	0
CMR	27/01/2021	29617	0	462	0
CMR	28/01/2021	29617	0	462	0
CMR	29/01/2021	29617	0	462	0
CMR	30/01/2021	29617	0	462	0
CMR	31/01/2021	29617	0	462	0
CMR	01/02/2021	29617	0	462	0
CMR	02/02/2021	30313	696	474	12
CMR	03/02/2021	30313	0	474	0
CMR	04/02/2021	30313	0	474	0
CMR	05/02/2021	30313	0	474	0
CMR	06/02/2021	31394	1081	474	0
CMR	07/02/2021	31394	0	474	0
CMR	08/02/2021	31394	0	474	0
CMR	09/02/2021	31394	0	474	0
CMR	10/02/2021	31394	0	474	0
CMR	11/02/2021	31394	0	474	0
CMR	12/02/2021	32098	704	479	5
CMR	13/02/2021	32098	0	479	0
CMR	14/02/2021	32098	0	479	0
CMR	15/02/2021	32098	0	479	0
CMR	16/02/2021	32098	0	479	0
CMR	17/02/2021	32098	0	479	0
CMR	18/02/2021	33749	1651	523	44
CMR	19/02/2021	33749	0	523	0
CMR	20/02/2021	33749	0	523	0
CMR	21/02/2021	33749	0	523	0
CMR	22/02/2021	33749	0	523	0
CMR	23/02/2021	33749	0	523	0
CMR	24/02/2021	33749	0	523	0
CMR	25/02/2021	35714	1965	551	28
CMR	26/02/2021	35714	0	551	0
CMR	27/02/2021	35714	0	551	0
CMR	28/02/2021	35714	0	551	0
CMR	01/03/2021	35714	0	551	0
CMR	02/03/2021	35714	0	551	0
CMR	03/03/2021	35714	0	551	0
CMR	04/03/2021	35714	0	551	0
CMR	05/03/2021	35714	0	551	0
CMR	06/03/2021	35714	0	551	0
CMR	07/03/2021	35714	0	551	0
CMR	08/03/2021	36794	1080	566	15
CMR	09/03/2021	36794	0	566	0
CMR	10/03/2021	36794	0	566	0
CMR	11/03/2021	40622	3828	601	35
CMR	12/03/2021	40622	0	601	0
CMR	13/03/2021	40622	0	601	0
CMR	14/03/2021	40622	0	601	0
CMR	15/03/2021	40622	0	601	0
CMR	16/03/2021	40622	0	601	0
CMR	17/03/2021	40622	0	601	0
CMR	18/03/2021	40622	0	601	0
CMR	19/03/2021	40622	0	601	0
CMR	20/03/2021	40622	0	601	0
CMR	21/03/2021	40622	0	601	0
CMR	22/03/2021	40622	0	601	0
CMR	23/03/2021	40622	0	601	0
CMR	24/03/2021	40622	0	601	0
CMR	25/03/2021	40622	0	601	0
CMR	26/03/2021	47669	7047	721	120
CMR	27/03/2021	47669	0	721	0
CMR	28/03/2021	47669	0	721	0
CMR	29/03/2021	47669	0	721	0
CMR	30/03/2021	47669	0	721	0
CMR	31/03/2021	47669	0	721	0
CMR	01/04/2021	57337	9668	851	130
CMR	02/04/2021	57337	0	851	0
CMR	03/04/2021	57337	0	851	0
CMR	04/04/2021	57337	0	851	0
CMR	05/04/2021	57337	0	851	0
CMR	06/04/2021	57337	0	851	0
CMR	07/04/2021	57337	0	851	0
CMR	08/04/2021	61731	4394	919	68
CMR	09/04/2021	61731	0	919	0
CMR	10/04/2021	61731	0	919	0
CMR	11/04/2021	61731	0	919	0
CMR	12/04/2021	61731	0	919	0
CMR	13/04/2021	61731	0	919	0
CMR	14/04/2021	61731	0	919	0
CMR	15/04/2021	61731	0	919	0
CMR	16/04/2021	61731	0	919	0
CMR	17/04/2021	64809	3078	939	20
CMR	18/04/2021	64809	0	939	0
CMR	19/04/2021	64809	0	939	0
CMR	20/04/2021	64809	0	939	0
CMR	21/04/2021	64809	0	939	0
CMR	22/04/2021	64809	0	939	0
CMR	23/04/2021	65998	1189	991	52
CMR	24/04/2021	65998	0	991	0
CMR	25/04/2021	65998	0	991	0
CMR	26/04/2021	65998	0	991	0
CMR	27/04/2021	65998	0	991	0
CMR	28/04/2021	65998	0	991	0
CMR	29/04/2021	72250	6252	1107	116
CMR	30/04/2021	72250	0	1107	0
CMR	01/05/2021	72250	0	1107	0
CMR	02/05/2021	72250	0	1107	0
CMR	03/05/2021	72250	0	1107	0
CMR	04/05/2021	72250	0	1107	0
CMR	05/05/2021	72250	0	1107	0
CMR	06/05/2021	74946	2696	1152	45
CMR	07/05/2021	74946	0	1152	0
CMR	08/05/2021	74946	0	1152	0
CMR	09/05/2021	74946	0	1152	0
CMR	10/05/2021	74946	0	1152	0
CMR	11/05/2021	74946	0	1152	0
CMR	12/05/2021	74946	0	1152	0
CMR	13/05/2021	74946	0	1152	0
CMR	14/05/2021	74946	0	1152	0
CMR	15/05/2021	74946	0	1152	0
CMR	16/05/2021	74946	0	1152	0
CMR	17/05/2021	74946	0	1152	0
CMR	18/05/2021	77429	2483	1189	37
CMR	19/05/2021	77429	0	1189	0
CMR	20/05/2021	77429	0	1189	0
CMR	21/05/2021	77733	304	1239	50
CMR	22/05/2021	77733	0	1239	0
CMR	23/05/2021	77733	0	1239	0
CMR	24/05/2021	77733	0	1239	0
CMR	25/05/2021	77733	0	1239	0
CMR	26/05/2021	77982	249	1270	31
CMR	27/05/2021	77982	0	1270	0
CMR	28/05/2021	77982	0	1270	0
CMR	29/05/2021	78929	947	1275	5
CMR	30/05/2021	78929	0	1275	0
CMR	31/05/2021	78929	0	1275	0
CMR	01/06/2021	78929	0	1275	0
CMR	02/06/2021	78929	0	1275	0
CMR	03/06/2021	78929	0	1275	0
CMR	04/06/2021	78929	0	1275	0
CMR	05/06/2021	78929	0	1275	0
CMR	06/06/2021	78929	0	1275	0
CMR	07/06/2021	78929	0	1275	0
CMR	08/06/2021	79904	975	1302	27
CMR	09/06/2021	79904	0	1302	0
CMR	10/06/2021	79904	0	1302	0
CMR	11/06/2021	80090	186	1310	8
CMR	12/06/2021	80090	0	1310	0
CMR	13/06/2021	80090	0	1310	0
CMR	14/06/2021	80090	0	1310	0
CMR	15/06/2021	80090	0	1310	0
CMR	16/06/2021	80328	238	1313	3
CMR	17/06/2021	80328	0	1313	0
CMR	18/06/2021	80328	0	1313	0
CMR	19/06/2021	80328	0	1313	0
CMR	20/06/2021	80328	0	1313	0
CMR	21/06/2021	80328	0	1313	0
CMR	22/06/2021	80487	159	1320	7
CMR	23/06/2021	80487	0	1320	0
CMR	24/06/2021	80487	0	1320	0
CMR	25/06/2021	80487	0	1320	0
CMR	26/06/2021	80487	0	1320	0
CMR	27/06/2021	80487	0	1320	0
CMR	28/06/2021	80487	0	1320	0
CMR	29/06/2021	80858	371	1324	4
